Date,Close,Close_Scaled,Lag_1,Lag_2,Lag_3
2021-02-04,133.74264526367188,0.11752537289333576,0.09808420103143323,0.10400125992219644,0.09921145334993209
2021-02-05,133.3282928466797,0.11512680396144137,0.11752537289333576,0.09808420103143323,0.10400125992219644
2021-02-08,133.47450256347656,0.11597317065285773,0.11512680396144137,0.11752537289333576,0.09808420103143323
2021-02-09,132.59710693359375,0.11089417554503733,0.11597317065285773,0.11512680396144137,0.11752537289333576
2021-02-10,131.9926300048828,0.10739502959633562,0.11089417554503733,0.11597317065285773,0.11512680396144137
2021-02-11,131.73916625976562,0.10592779967449073,0.10739502959633562,0.11089417554503733,0.11597317065285773
2021-02-12,131.97315979003906,0.10728232203024846,0.10592779967449073,0.10739502959633562,0.11089417554503733
2021-02-16,129.84786987304688,0.09497961989285009,0.10728232203024846,0.10592779967449073,0.10739502959633562
2021-02-17,127.55681610107422,0.08171735768947375,0.09497961989285009,0.10728232203024846,0.10592779967449073
2021-02-18,126.45521545410156,0.07534050315978669,0.08171735768947375,0.09497961989285009,0.10728232203024846
2021-02-19,126.6111831665039,0.07624335612746702,0.07534050315978669,0.08171735768947375,0.09497961989285009
2021-02-22,122.8382797241211,0.05440308536078875,0.07624335612746702,0.07534050315978669,0.08171735768947375
2021-02-23,122.7017822265625,0.05361293995919569,0.05440308536078875,0.07624335612746702,0.07534050315978669
2021-02-24,122.20457458496094,0.050734745569735895,0.05361293995919569,0.05440308536078875,0.07624335612746702
2021-02-25,117.95399475097656,0.026129341294939268,0.050734745569735895,0.05361293995919569,0.05440308536078875
2021-02-26,118.21723937988281,0.027653189986268423,0.026129341294939268,0.050734745569735895,0.05361293995919569
2021-03-01,124.58335876464844,0.06450485428660613,0.027653189986268423,0.026129341294939268,0.050734745569735895
2021-03-02,121.9803466796875,0.049436753654648835,0.06450485428660613,0.027653189986268423,0.026129341294939268
2021-03-03,118.99715423583984,0.032167896468737744,0.049436753654648835,0.06450485428660613,0.027653189986268423
2021-03-04,117.11557006835938,0.0212759379769204,0.032167896468737744,0.049436753654648835,0.06450485428660613
2021-03-05,118.37319946289062,0.02855599878954196,0.0212759379769204,0.032167896468737744,0.049436753654648835
2021-03-08,113.44015502929688,0.0,0.02855599878954196,0.0212759379769204,0.032167896468737744
2021-03-09,118.05146789550781,0.026693585755883542,0.0,0.02855599878954196,0.0212759379769204
2021-03-10,116.96934509277344,0.020429482956690448,0.026693585755883542,0.0,0.02855599878954196
2021-03-11,118.89964294433594,0.03160343118575959,0.020429482956690448,0.026693585755883542,0.0
2021-03-12,117.99298858642578,0.02635506557796108,0.03160343118575959,0.020429482956690448,0.026693585755883542
2021-03-15,120.87870788574219,0.043059678302927895,0.02635506557796108,0.03160343118575959,0.020429482956690448
2021-03-16,122.4190673828125,0.05197638370177937,0.043059678302927895,0.02635506557796108,0.03160343118575959
2021-03-17,121.62939453125,0.04740519094304618,0.05197638370177937,0.043059678302927895,0.02635506557796108
2021-03-18,117.50553894042969,0.02353335746476526,0.04740519094304618,0.05197638370177937,0.043059678302927895
2021-03-19,116.97908020019531,0.02048583673973403,0.02353335746476526,0.04740519094304618,0.05197638370177937
2021-03-22,120.29376983642578,0.039673637399974315,0.02048583673973403,0.02353335746476526,0.04740519094304618
2021-03-23,119.46509552001953,0.03487667619381252,0.039673637399974315,0.02048583673973403,0.02353335746476526
2021-03-24,117.07657623291016,0.02105021369389859,0.03487667619381252,0.039673637399974315,0.02048583673973403
2021-03-25,117.56401824951172,0.023871877642687722,0.02105021369389859,0.03487667619381252,0.039673637399974315
2021-03-26,118.16846466064453,0.02737084693376246,0.023871877642687722,0.02105021369389859,0.03487667619381252
2021-03-29,118.34395599365234,0.028386716618377328,0.02737084693376246,0.023871877642687722,0.02105021369389859
2021-03-30,116.89134979248047,0.01997799022624014,0.028386716618377328,0.02737084693376246,0.023871877642687722
2021-03-31,119.08489990234375,0.03267583131104512,0.01997799022624014,0.028386716618377328,0.02737084693376246
2021-04-01,119.9135513305664,0.03747266002398664,0.03267583131104512,0.01997799022624014,0.028386716618377328
2021-04-05,122.74077606201172,0.05383866424221739,0.03747266002398664,0.03267583131104512,0.01997799022624014
2021-04-06,123.04301452636719,0.05558823721656836,0.05383866424221739,0.03747266002398664,0.03267583131104512
2021-04-07,124.69059753417969,0.06512562918822118,0.05558823721656836,0.05383866424221739,0.03747266002398664
2021-04-08,127.08885955810547,0.07900848963558538,0.06512562918822118,0.05558823721656836,0.05383866424221739
2021-04-09,129.66265869140625,0.09390748475400512,0.07900848963558538,0.06512562918822118,0.05558823721656836
2021-04-12,127.94680786132812,0.08397490967053889,0.09390748475400512,0.07900848963558538,0.06512562918822118
2021-04-13,131.05677795410156,0.10197764680381305,0.08397490967053889,0.09390748475400512,0.07900848963558538
2021-04-14,128.7169647216797,0.08843312987674423,0.10197764680381305,0.08397490967053889,0.09390748475400512
2021-04-15,131.1249542236328,0.10237229994274533,0.08843312987674423,0.10197764680381305,0.08397490967053889
2021-04-16,130.79354858398438,0.10045388644129749,0.10237229994274533,0.08843312987674423,0.10197764680381305
2021-04-19,131.45645141601562,0.10429124341707441,0.10045388644129749,0.10237229994274533,0.08843312987674423
2021-04-20,129.76986694335938,0.09452808299799298,0.10429124341707441,0.10045388644129749,0.10237229994274533
2021-04-21,130.15008544921875,0.09672906037398066,0.09452808299799298,0.10429124341707441,0.10045388644129749
2021-04-22,128.62921142578125,0.08792515087003006,0.09672906037398066,0.09452808299799298,0.10429124341707441
2021-04-23,130.94952392578125,0.10135678357338462,0.08792515087003006,0.09672906037398066,0.09452808299799298
2021-04-26,131.3394775390625,0.10361411473241589,0.10135678357338462,0.08792515087003006,0.09672906037398066
2021-04-27,131.0177459716797,0.10175170169875747,0.10361411473241589,0.10135678357338462,0.08792515087003006
2021-04-28,130.22802734375,0.0971802439535836,0.10175170169875747,0.10361411473241589,0.10135678357338462
2021-04-29,130.13055419921875,0.09661599949263933,0.0971802439535836,0.10175170169875747,0.10361411473241589
2021-04-30,128.16127014160156,0.08521637114495517,0.09661599949263933,0.0971802439535836,0.10175170169875747
2021-05-03,129.2141571044922,0.09131123593739043,0.08521637114495517,0.09661599949263933,0.0971802439535836
2021-05-04,124.64183807373047,0.0648433744645287,0.09131123593739043,0.08521637114495517,0.09661599949263933
2021-05-05,124.88558197021484,0.0662543389321435,0.0648433744645287,0.09131123593739043,0.08521637114495517
2021-05-06,126.4844741821289,0.0755098736597648,0.0662543389321435,0.0648433744645287,0.09131123593739043
2021-05-07,127.15827178955078,0.07941029740841499,0.0755098736597648,0.0662543389321435,0.0648433744645287
2021-05-10,123.87700653076172,0.060415981014251496,0.07941029740841499,0.0755098736597648,0.0662543389321435
2021-05-11,122.95904541015625,0.05510216375561394,0.060415981014251496,0.07941029740841499,0.0755098736597648
2021-05-12,119.89262390136719,0.03735151705620554,0.05510216375561394,0.060415981014251496,0.07941029740841499
2021-05-13,122.04106140136719,0.049788214003756104,0.03735151705620554,0.05510216375561394,0.060415981014251496
2021-05-14,124.46293640136719,0.06380776329008575,0.049788214003756104,0.03735151705620554,0.05510216375561394
2021-05-17,123.31059265136719,0.05713717129094509,0.06380776329008575,0.049788214003756104,0.03735151705620554
2021-05-18,121.92387390136719,0.04910984871570789,0.05713717129094509,0.06380776329008575,0.049788214003756104
2021-05-19,121.76762390136719,0.04820536166497691,0.04910984871570789,0.05713717129094509,0.06380776329008575
2021-05-20,124.32621765136719,0.06301633712069621,0.04820536166497691,0.04910984871570789,0.05713717129094509
2021-05-21,122.49029541015625,0.0523887026034211,0.06301633712069621,0.04820536166497691,0.04910984871570789
2021-05-24,124.12112426757812,0.0618291095377983,0.0523887026034211,0.06301633712069621,0.04820536166497691
2021-05-25,123.92582702636719,0.06069858905319814,0.0618291095377983,0.0523887026034211,0.06301633712069621
2021-05-26,123.87700653076172,0.060415981014251496,0.06069858905319814,0.0618291095377983,0.0523887026034211
2021-05-27,122.34380340576172,0.051540701828954094,0.060415981014251496,0.06069858905319814,0.0618291095377983
2021-05-28,121.68952178955078,0.047753250632831756,0.051540701828954094,0.060415981014251496,0.06069858905319814
2021-06-01,121.36722564697266,0.04588756943307215,0.047753250632831756,0.051540701828954094,0.060415981014251496
2021-06-02,122.12893676757812,0.05029689964097872,0.04588756943307215,0.047753250632831756,0.051540701828954094
2021-06-03,120.64456176757812,0.04170427265903476,0.05029689964097872,0.04588756943307215,0.047753250632831756
2021-06-04,122.93951416015625,0.05498910287427261,0.04170427265903476,0.05029689964097872,0.04588756943307215
2021-06-07,122.94925689697266,0.05504550082172299,0.05498910287427261,0.04170427265903476,0.05029689964097872
2021-06-08,123.76956939697266,0.059794057838060466,0.05504550082172299,0.05498910287427261,0.04170427265903476
2021-06-09,124.15044403076172,0.06199883335303069,0.059794057838060466,0.05504550082172299,0.05498910287427261
2021-06-10,123.15434265136719,0.056232684240214104,0.06199883335303069,0.059794057838060466,0.05504550082172299
2021-06-11,124.36528778076172,0.06324250304778578,0.056232684240214104,0.06199883335303069,0.059794057838060466
2021-06-14,127.42192077636719,0.08093648681330312,0.06324250304778578,0.056232684240214104,0.06199883335303069
2021-06-15,126.60163116455078,0.07618806229018593,0.08093648681330312,0.06324250304778578,0.056232684240214104
2021-06-16,127.0996322631836,0.0790708497779502,0.07618806229018593,0.08093648681330312,0.06324250304778578
2021-06-17,128.7012176513672,0.08834197454116277,0.0790708497779502,0.07618806229018593,0.08093648681330312
2021-06-18,127.40240478515625,0.08082351426077528,0.08834197454116277,0.0790708497779502,0.07618806229018593
2021-06-21,129.1992645263672,0.09122502701536761,0.08082351426077528,0.08834197454116277,0.0790708497779502
2021-06-22,130.83990478515625,0.10072222937685615,0.09122502701536761,0.08082351426077528,0.08834197454116277
2021-06-23,130.56646728515625,0.09913937703807696,0.10072222937685615,0.09122502701536761,0.08082351426077528
2021-06-24,130.28323364257812,0.09749981760100002,0.09913937703807696,0.10072222937685615,0.09122502701536761
2021-06-25,129.9903106689453,0.09580416936732017,0.09749981760100002,0.09913937703807696,0.10072222937685615
2021-06-28,131.62118530273438,0.10524484128813794,0.09580416936732017,0.09749981760100002,0.09913937703807696
2021-06-29,133.13482666015625,0.11400688293446692,0.10524484128813794,0.09580416936732017,0.09749981760100002
2021-06-30,133.75003051757812,0.11756812403909289,0.11400688293446692,0.10524484128813794,0.09580416936732017
2021-07-01,134.0528106689453,0.11932083268632476,0.11756812403909289,0.11400688293446692,0.10524484128813794
